AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Philippe_Goloub; PI Email=philippe.goloub@univ-lille.fr
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
Marseille_ATMO,15:08:2022,15:52:19,227,227.661331,0.047835,0.076745,0.092491,-999.000000,-999.000000,0.123373,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.191777,-999.000000,-999.000000,0.231998,-999.000000,-999.000000,0.286963,0.319753,2.731196,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000396,0.001683,0.000175,-999.000000,-999.000000,0.000910,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000647,-999.000000,-999.000000,0.002516,-999.000000,-999.000000,0.002137,0.002942,0.008913,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.357520,1.467555,1.462785,1.318675,1.247509,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,60.459927,2.022266,35.000000,311.783036,0.235085,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,16:08:45,227,227.672743,0.046112,0.074186,0.089077,-999.000000,-999.000000,0.116970,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.180427,-999.000000,-999.000000,0.216468,-999.000000,-999.000000,0.266486,0.297252,2.580378,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001367,0.000888,0.000268,-999.000000,-999.000000,0.000979,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002362,-999.000000,-999.000000,0.002304,-999.000000,-999.000000,0.002116,0.002105,0.041810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.314338,1.420510,1.427817,1.277096,1.232380,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,63.423834,2.226809,34.100000,311.779088,0.235087,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,16:22:03,227,227.681979,0.046459,0.076113,0.093375,-999.000000,-999.000000,0.125372,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.197467,-999.000000,-999.000000,0.238562,-999.000000,-999.000000,0.291651,0.326528,2.594994,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000706,0.000486,0.000974,-999.000000,-999.000000,0.001304,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003177,-999.000000,-999.000000,0.003546,-999.000000,-999.000000,0.004423,0.005494,0.014985,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.387653,1.419233,1.493123,1.354489,1.218067,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,65.833927,2.431350,34.000000,311.775893,0.235088,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,16:33:04,227,227.689630,0.043901,0.072685,0.088836,-999.000000,-999.000000,0.119760,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.189341,-999.000000,-999.000000,0.228962,-999.000000,-999.000000,0.279610,0.312110,2.468857,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000653,0.000359,0.001136,-999.000000,-999.000000,0.001536,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002955,-999.000000,-999.000000,0.003674,-999.000000,-999.000000,0.002860,0.002925,0.010839,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.400587,1.418538,1.504343,1.368499,1.202737,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,67.834400,2.635585,33.900000,311.773246,0.235089,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,16:42:24,227,227.696111,0.041948,0.069532,0.084255,-999.000000,-999.000000,0.113164,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.177984,-999.000000,-999.000000,0.214173,-999.000000,-999.000000,0.259962,0.290477,2.388171,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000252,0.001420,0.001130,-999.000000,-999.000000,0.001372,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001397,-999.000000,-999.000000,0.001871,-999.000000,-999.000000,0.002198,0.000605,0.031623,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.381249,1.378429,1.482042,1.352415,1.182105,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,69.530173,2.840268,33.700000,311.771004,0.235090,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,16:52:14,227,227.702940,0.043206,0.070923,0.085920,-999.000000,-999.000000,0.115915,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.183409,-999.000000,-999.000000,0.220614,-999.000000,-999.000000,0.266946,0.298363,2.472365,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000769,0.000782,0.000531,-999.000000,-999.000000,0.001000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000749,-999.000000,-999.000000,0.000741,-999.000000,-999.000000,0.000164,0.002081,0.021567,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.397149,1.365397,1.496286,1.371291,1.170620,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,71.316143,3.096005,33.400000,311.768642,0.235091,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,17:00:32,227,227.708704,0.040003,0.068830,0.082850,-999.000000,-999.000000,0.108373,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.165920,-999.000000,-999.000000,0.201787,-999.000000,-999.000000,0.241760,0.266581,2.385381,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000323,0.002105,0.002390,-999.000000,-999.000000,0.001004,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003478,-999.000000,-999.000000,0.005850,-999.000000,-999.000000,0.003359,0.001443,0.028315,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.311113,1.367575,1.434922,1.256505,1.081475,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,72.821978,3.352568,33.100000,311.766648,0.235091,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,15:08:2022,17:06:16,227,227.712685,0.038964,0.065280,0.078091,-999.000000,-999.000000,0.104279,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.163912,-999.000000,-999.000000,0.195732,-999.000000,-999.000000,0.242339,0.262949,2.346131,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001486,0.000933,0.002219,-999.000000,-999.000000,0.002269,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006094,-999.000000,-999.000000,0.003667,-999.000000,-999.000000,0.030456,0.015790,0.092032,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.364151,1.425139,1.465989,1.341215,1.154212,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,73.860587,3.556939,32.900000,311.765271,0.235092,25:04:2023,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,05:48:57,228,228.242326,0.048481,0.083250,0.103290,-999.000000,-999.000000,0.151008,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.255009,-999.000000,-999.000000,0.314609,-999.000000,-999.000000,0.392496,0.473308,2.807756,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000060,0.000549,0.000240,-999.000000,-999.000000,0.000241,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000817,-999.000000,-999.000000,0.000876,-999.000000,-999.000000,0.002140,0.001711,0.032168,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.644269,1.569142,1.706931,1.631713,1.570831,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,79.439617,5.309244,23.000000,311.563066,0.236082,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,05:54:45,228,228.246354,0.047901,0.082941,0.102853,-999.000000,-999.000000,0.150721,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.253809,-999.000000,-999.000000,0.311923,-999.000000,-999.000000,0.388709,0.465635,2.783064,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000609,0.000493,0.000661,-999.000000,-999.000000,0.000710,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001179,-999.000000,-999.000000,0.001155,-999.000000,-999.000000,0.000840,0.000374,0.018458,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.638202,1.551275,1.692584,1.630559,1.542019,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,78.404207,4.863635,23.400000,311.561612,0.236086,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,06:31:39,228,228.271979,0.043153,0.073393,0.091946,-999.000000,-999.000000,0.133165,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.223435,-999.000000,-999.000000,0.274278,-999.000000,-999.000000,0.344094,0.406022,2.718112,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000434,0.001235,0.001378,-999.000000,-999.000000,0.001891,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004078,-999.000000,-999.000000,0.005236,-999.000000,-999.000000,0.005928,0.004847,0.039688,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.615159,1.572153,1.681358,1.603417,1.513721,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,71.751927,3.165952,25.200000,311.552356,0.236108,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,06:38:35,228,228.276794,0.042938,0.073503,0.092207,-999.000000,-999.000000,0.133108,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.223252,-999.000000,-999.000000,0.273996,-999.000000,-999.000000,0.344833,0.406115,2.785705,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000531,0.001216,0.000971,-999.000000,-999.000000,0.001373,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001544,-999.000000,-999.000000,0.002175,-999.000000,-999.000000,0.004530,0.002481,0.019093,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.609959,1.583243,1.679995,1.597018,1.519416,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,70.494920,2.972621,25.900000,311.550616,0.236112,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,06:47:01,228,228.282650,0.043566,0.075407,0.094230,-999.000000,-999.000000,0.136024,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.228792,-999.000000,-999.000000,0.281006,-999.000000,-999.000000,0.353015,0.412791,2.805952,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000160,0.002187,0.001300,-999.000000,-999.000000,0.001396,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001414,-999.000000,-999.000000,0.002656,-999.000000,-999.000000,0.003528,0.002930,0.003330,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.615692,1.579146,1.688511,1.602228,1.486035,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,68.965293,2.768406,27.200000,311.548501,0.236117,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,06:52:49,228,228.286678,0.044050,0.076184,0.096123,-999.000000,-999.000000,0.138884,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.232691,-999.000000,-999.000000,0.285456,-999.000000,-999.000000,0.358898,0.418910,2.805034,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000191,0.000431,0.000343,-999.000000,-999.000000,0.000649,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000922,-999.000000,-999.000000,0.000765,-999.000000,-999.000000,0.001542,0.000760,0.014420,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.608790,1.577972,1.676496,1.596591,1.482668,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,67.913250,2.644402,27.900000,311.547046,0.236121,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,06:55:52,228,228.288796,0.043148,0.075026,0.094670,-999.000000,-999.000000,0.136273,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.228711,-999.000000,-999.000000,0.280394,-999.000000,-999.000000,0.353464,0.412018,2.803019,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000259,0.000699,0.000925,-999.000000,-999.000000,0.000299,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000806,-999.000000,-999.000000,0.001544,-999.000000,-999.000000,0.001357,0.002083,0.009945,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.606166,1.585530,1.679598,1.593271,1.488362,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,67.360147,2.583862,28.100000,311.546281,0.236122,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,07:06:54,228,228.296458,0.041657,0.071019,0.091210,-999.000000,-999.000000,0.130420,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.220104,-999.000000,-999.000000,0.270249,-999.000000,-999.000000,0.342964,0.398476,2.792067,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000985,0.000847,0.000345,-999.000000,-999.000000,0.001090,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000794,-999.000000,-999.000000,0.001387,-999.000000,-999.000000,0.000955,0.002497,0.010537,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.608701,1.615819,1.696290,1.591939,1.503250,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,65.360986,2.387984,28.800000,311.543513,0.236129,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,07:20:11,228,228.305683,0.042327,0.072905,0.094026,-999.000000,-999.000000,0.135121,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.227309,-999.000000,-999.000000,0.279022,-999.000000,-999.000000,0.353848,0.409232,2.771622,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000966,0.000221,0.000235,-999.000000,-999.000000,0.000932,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000692,-999.000000,-999.000000,0.000984,-999.000000,-999.000000,0.002064,0.000774,0.003637,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.609420,1.612269,1.687795,1.594716,1.483590,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,62.960426,2.191764,29.800000,311.540181,0.236137,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,07:36:42,228,228.317153,0.042638,0.073735,0.096225,-999.000000,-999.000000,0.138012,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.232700,-999.000000,-999.000000,0.285657,-999.000000,-999.000000,0.364109,0.418852,2.836720,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000139,0.000237,0.000509,-999.000000,-999.000000,0.001630,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000776,-999.000000,-999.000000,0.002076,-999.000000,-999.000000,0.004851,0.003610,0.021001,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.610875,1.631434,1.693587,1.595519,1.484384,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,59.991762,1.993794,31.100000,311.536038,0.236147,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,08:10:38,228,228.340718,0.038375,0.068439,0.087045,-999.000000,-999.000000,0.122791,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.206477,-999.000000,-999.000000,0.257808,-999.000000,-999.000000,0.329588,0.375718,2.810960,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000312,0.001019,0.000922,-999.000000,-999.000000,0.002294,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002843,-999.000000,-999.000000,0.004995,-999.000000,-999.000000,0.004505,0.006159,0.006458,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.602953,1.702729,1.719048,1.561653,1.463101,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,53.989471,1.697657,33.600000,311.527527,0.236168,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,08:13:47,228,228.342905,0.037104,0.067221,0.084264,-999.000000,-999.000000,0.119145,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.200441,-999.000000,-999.000000,0.250054,-999.000000,-999.000000,0.321837,0.366941,2.799251,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000704,0.000368,0.001189,-999.000000,-999.000000,0.001366,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002060,-999.000000,-999.000000,0.002539,-999.000000,-999.000000,0.003744,0.002230,0.004615,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.605893,1.724764,1.718570,1.566585,1.490696,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,53.441509,1.675791,33.800000,311.526736,0.236170,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
